Zeit;Kanal A
(ms);(mV)

-23,82499908;3,16498500
-23,81999908;2,97859200
-23,81499908;2,42002900
-23,80999908;3,35137800
-23,80499908;3,53715500
-23,79999908;3,16498500
-23,79499908;2,42002900
-23,78999908;3,35137800
-23,78499908;2,79281500
-23,77999908;3,72354800
-23,77499908;2,97859200
-23,76999908;3,35137800
-23,76499908;3,16498500
-23,75999908;2,42002900
-23,75499908;2,42002900
-23,74999908;1,67568900
-23,74499908;2,97859200
-23,73999908;2,04785900
-23,73499908;2,04785900
-23,72999908;2,42002900
-23,72499908;1,67568900
-23,71999908;1,67568900
-23,71499908;1,86146600
-23,70999908;1,30290300
-23,70499908;1,86146600
-23,69999908;1,30290300
-23,69499908;1,11712600
-23,68999909;0,00000000
-23,68499909;1,11712600
-23,67999909;1,11712600
-23,67499909;0,18577760
-23,66999909;0,18577760
-23,66499909;0,55856290
-23,65999909;0,18577760
-23,65499909;-0,37217020
-23,64999909;-0,37217020
-23,64499909;-1,11712600
-23,63999909;-1,30290300
-23,63499909;-1,86146600
-23,62999909;-2,42002900
-23,62499909;-2,04785900
-23,61999909;-2,04785900
-23,61499909;-2,42002900
-23,60999909;-2,04785900
-23,60499909;-2,42002900
-23,59999909;-1,67568900
-23,59499909;-1,67568900
-23,58999909;-2,23425200
-23,58499909;-1,67568900
-23,57999909;-0,93073320
-23,57499909;-1,48929600
-23,56999909;-1,30290300
-23,56499909;-1,67568900
-23,55999909;-1,30290300
-23,55499909;-2,23425200
-23,54999909;-1,48929600
-23,54499909;-2,60642200
-23,53999909;-1,11712600
-23,53499909;-1,11712600
-23,52999909;-2,04785900
-23,52499909;-1,67568900
-23,51999909;-2,04785900
-23,51499909;-2,23425200
-23,50999909;-2,04785900
-23,50499909;-2,60642200
-23,49999909;-2,23425200
-23,49499909;-2,60642200
-23,48999909;-3,72354800
-23,48499909;-3,35137800
-23,47999909;-2,23425200
-23,47499909;-2,79281500
-23,46999909;-3,16498500
-23,46499909;-3,72354800
-23,45999909;-3,72354800
-23,45499909;-3,72354800
-23,44999909;-3,90994000
-23,44499909;-4,09571800
-23,43999909;-3,53715500
-23,43499909;-3,53715500
-23,42999909;-3,72354800
-23,42499909;-3,90994000
-23,41999909;-3,90994000
-23,41499909;-3,53715500
-23,40999909;-3,53715500
-23,40499909;-3,35137800
-23,39999909;-2,60642200
-23,39499909;-2,60642200
-23,38999909;-2,42002900
-23,38499909;-3,53715500
-23,37999909;-2,42002900
-23,37499909;-2,60642200
-23,36999909;-3,16498500
-23,36499909;-3,16498500
-23,35999909;-2,04785900
-23,35499909;-2,97859200
-23,34999909;-2,23425200
-23,34499909;-2,23425200
-23,33999909;-0,74434050
-23,33499909;-1,30290300
-23,32999909;-0,74434050
-23,32499909;-1,11712600
-23,31999909;-0,55856290
-23,31499909;-0,74434050
-23,30999909;0,00000000
-23,30499909;0,00000000
-23,29999909;-0,93073320
-23,29499910;-0,74434050
-23,28999910;-0,37217020
-23,28499910;0,55856290
-23,27999910;0,00000000
-23,27499910;0,93073320
-23,26999910;0,18577760
-23,26499910;0,55856290
-23,25999910;1,11712600
-23,25499910;1,11712600
-23,24999910;1,11712600
-23,24499910;1,48929600
-23,23999910;1,86146600
-23,23499910;1,86146600
-23,22999910;1,11712600
-23,22499910;1,48929600
-23,21999910;0,93073320
-23,21499910;1,67568900
-23,20999910;1,67568900
-23,20499910;1,48929600
-23,19999910;0,55856290
-23,19499910;0,93073320
-23,18999910;0,74434050
-23,18499910;0,93073320
-23,17999910;0,55856290
-23,17499910;0,93073320
-23,16999910;1,11712600
-23,16499910;1,30290300
-23,15999910;0,93073320
-23,15499910;0,93073320
-23,14999910;1,67568900
-23,14499910;1,11712600
-23,13999910;1,11712600
-23,13499910;1,86146600
-23,12999910;1,48929600
-23,12499910;2,04785900
-23,11999910;2,42002900
-23,11499910;2,04785900
-23,10999910;2,79281500
-23,10499910;3,16498500
-23,09999910;2,97859200
-23,09499910;4,28211100
-23,08999910;2,97859200
-23,08499910;2,97859200
-23,07999910;3,72354800
-23,07499910;3,53715500
-23,06999910;2,97859200
-23,06499910;3,53715500
-23,05999910;3,90994000
-23,05499910;4,28211100
-23,04999910;3,53715500
-23,04499910;3,16498500
-23,03999910;2,97859200
-23,03499910;2,42002900
-23,02999910;3,35137800
-23,02499910;2,79281500
-23,01999910;3,16498500
-23,01499910;2,60642200
-23,00999910;1,86146600
-23,00499910;2,79281500
-22,99999910;2,79281500
-22,99499910;2,79281500
-22,98999910;2,97859200
-22,98499910;2,23425200
-22,97999910;2,97859200
-22,97499910;3,72354800
-22,96999910;2,79281500
-22,96499910;2,42002900
-22,95999910;1,86146600
-22,95499910;2,79281500
-22,94999910;1,86146600
-22,94499910;2,04785900
-22,93999910;1,86146600
-22,93499910;2,60642200
-22,92999910;2,42002900
-22,92499910;2,04785900
-22,91999910;1,67568900
-22,91499910;2,04785900
-22,90999910;1,67568900
-22,90499910;2,60642200
-22,89999910;1,11712600
-22,89499911;1,67568900
-22,88999911;1,30290300
-22,88499911;0,18577760
-22,87999911;-0,18577760
-22,87499911;0,93073320
-22,86999911;0,55856290
-22,86499911;0,18577760
-22,85999911;-0,37217020
-22,85499911;0,18577760
-22,84999911;-0,74434050
-22,84499911;-1,86146600
-22,83999911;-2,04785900
-22,83499911;-1,67568900
-22,82999911;-2,23425200
-22,82499911;-2,60642200
-22,81999911;-1,86146600
-22,81499911;-2,60642200
-22,80999911;-1,11712600
-22,80499911;-1,67568900
-22,79999911;-2,23425200
-22,79499911;-0,55856290
-22,78999911;-0,74434050
-22,78499911;-1,11712600
-22,77999911;-1,30290300
-22,77499911;-2,04785900
-22,76999911;-1,30290300
-22,76499911;-0,93073320
-22,75999911;-1,30290300
-22,75499911;-1,11712600
-22,74999911;-1,11712600
-22,74499911;-1,67568900
-22,73999911;-2,23425200
-22,73499911;-2,04785900
-22,72999911;-1,48929600
-22,72499911;-1,67568900
-22,71999911;-1,48929600
-22,71499911;-2,04785900
-22,70999911;-2,60642200
-22,70499911;-1,67568900
-22,69999911;-2,04785900
-22,69499911;-2,97859200
-22,68999911;-3,16498500
-22,68499911;-2,60642200
-22,67999911;-3,16498500
-22,67499911;-3,53715500
-22,66999911;-2,60642200
-22,66499911;-2,79281500
-22,65999911;-3,72354800
-22,65499911;-3,53715500
-22,64999911;-3,35137800
-22,64499911;-4,09571800
-22,63999911;-2,79281500
-22,63499911;-3,16498500
-22,62999911;-3,53715500
-22,62499911;-3,53715500
-22,61999911;-3,72354800
-22,61499911;-3,35137800
-22,60999911;-2,97859200
-22,60499911;-2,97859200
-22,59999911;-3,16498500
-22,59499911;-0,55856290
-22,58999911;-2,97859200
-22,58499911;-3,16498500
-22,57999911;-2,23425200
-22,57499911;-2,97859200
-22,56999911;-2,60642200
-22,56499911;-2,42002900
-22,55999911;-2,23425200
-22,55499911;-2,04785900
-22,54999911;-1,67568900
-22,54499911;-2,04785900
-22,53999911;-1,30290300
-22,53499911;-1,30290300
-22,52999911;-0,37217020
-22,52499911;-0,74434050
-22,51999911;-0,93073320
-22,51499911;-0,18577760
-22,50999911;0,18577760
-22,50499911;0,00000000
-22,49999912;0,00000000
-22,49499912;0,00000000
-22,48999912;0,93073320
-22,48499912;0,00000000
-22,47999912;0,18577760
-22,47499912;1,11712600
-22,46999912;1,11712600
-22,46499912;1,67568900
-22,45999912;0,93073320
-22,45499912;1,67568900
-22,44999912;1,86146600
-22,44499912;0,93073320
-22,43999912;0,93073320
-22,43499912;1,48929600
-22,42999912;2,04785900
-22,42499912;1,86146600
-22,41999912;1,11712600
-22,41499912;2,04785900
-22,40999912;1,30290300
-22,40499912;1,30290300
-22,39999912;0,74434050
-22,39499912;0,55856290
-22,38999912;1,48929600
-22,38499912;1,11712600
-22,37999912;0,93073320
-22,37499912;0,55856290
-22,36999912;1,67568900
-22,36499912;1,30290300
-22,35999912;1,48929600
-22,35499912;1,11712600
-22,34999912;0,74434050
-22,34499912;1,67568900
-22,33999912;1,86146600
-22,33499912;1,11712600
-22,32999912;1,67568900
-22,32499912;2,23425200
-22,31999912;1,86146600
-22,31499912;2,42002900
-22,30999912;3,35137800
-22,30499912;3,72354800
-22,29999912;3,16498500
-22,29499912;3,53715500
-22,28999912;3,35137800
-22,28499912;3,16498500
-22,27999912;2,97859200
-22,27499912;3,53715500
-22,26999912;3,72354800
-22,26499912;4,09571800
-22,25999912;3,90994000
-22,25499912;3,90994000
-22,24999912;3,53715500
-22,24499912;3,35137800
-22,23999912;4,09571800
-22,23499912;3,16498500
-22,22999912;3,72354800
-22,22499912;2,97859200
-22,21999912;3,16498500
-22,21499912;3,53715500
-22,20999912;2,79281500
-22,20499912;3,53715500
-22,19999912;3,35137800
-22,19499912;2,42002900
-22,18999912;2,79281500
-22,18499912;3,16498500
-22,17999912;2,97859200
-22,17499912;2,42002900
-22,16999912;2,60642200
-22,16499912;2,97859200
-22,15999912;2,23425200
-22,15499912;2,42002900
-22,14999912;2,79281500
-22,14499912;2,42002900
-22,13999912;1,67568900
-22,13499912;2,04785900
-22,12999912;1,30290300
-22,12499912;2,04785900
-22,11999912;2,04785900
-22,11499912;1,67568900
-22,10999912;1,11712600
-22,10499913;1,67568900
-22,09999913;2,04785900
-22,09499913;1,11712600
-22,08999913;0,93073320
-22,08499913;0,55856290
-22,07999913;1,48929600
-22,07499913;0,55856290
-22,06999913;0,00000000
-22,06499913;0,18577760
-22,05999913;-0,18577760
-22,05499913;-0,93073320
-22,04999913;-0,37217020
-22,04499913;-0,93073320
-22,03999913;-1,30290300
-22,03499913;-1,86146600
-22,02999913;-1,86146600
-22,02499913;-2,04785900
-22,01999913;-1,67568900
-22,01499913;-1,67568900
-22,00999913;-2,23425200
-22,00499913;-1,86146600
-21,99999913;-1,11712600
-21,99499913;-1,67568900
-21,98999913;-1,30290300
-21,98499913;-1,30290300
-21,97999913;-1,30290300
-21,97499913;-1,48929600
-21,96999913;-1,11712600
-21,96499913;-1,67568900
-21,95999913;-1,11712600
-21,95499913;-2,04785900
-21,94999913;-2,23425200
-21,94499913;-1,48929600
-21,93999913;-1,67568900
-21,93499913;-2,04785900
-21,92999913;-2,04785900
-21,92499913;-2,23425200
-21,91999913;-1,30290300
-21,91499913;-1,67568900
-21,90999913;-2,60642200
-21,90499913;-2,60642200
-21,89999913;-2,04785900
-21,89499913;-2,23425200
-21,88999913;-2,97859200
-21,88499913;-2,79281500
-21,87999913;-3,35137800
-21,87499913;-3,53715500
-21,86999913;-3,53715500
-21,86499913;-3,53715500
-21,85999913;-2,97859200
-21,85499913;-2,97859200
-21,84999913;-2,97859200
-21,84499913;-3,72354800
-21,83999913;-3,16498500
-21,83499913;-3,53715500
-21,82999913;-3,90994000
-21,82499913;-3,16498500
-21,81999913;-3,53715500
-21,81499913;-3,16498500
-21,80999913;-3,16498500
-21,80499913;-3,16498500
-21,79999913;-2,97859200
-21,79499913;-2,60642200
-21,78999913;-3,53715500
-21,78499913;-2,97859200
-21,77999913;-2,42002900
-21,77499913;-2,23425200
-21,76999913;-2,60642200
-21,76499913;-2,04785900
-21,75999913;-1,67568900
-21,75499913;-1,86146600
-21,74999913;-2,04785900
-21,74499913;-1,48929600
-21,73999913;-1,11712600
-21,73499913;-1,48929600
-21,72999913;-0,74434050
-21,72499913;-1,11712600
-21,71999913;0,37217020
-21,71499913;-0,55856290
-21,70999914;-0,37217020
-21,70499914;0,00000000
-21,69999914;0,00000000
-21,69499914;0,18577760
-21,68999914;0,37217020
-21,68499914;0,18577760
-21,67999914;0,18577760
-21,67499914;0,55856290
-21,66999914;0,00000000
-21,66499914;0,37217020
-21,65999914;1,11712600
-21,65499914;1,48929600
-21,64999914;1,11712600
-21,64499914;0,74434050
-21,63999914;1,48929600
-21,63499914;1,86146600
-21,62999914;1,86146600
-21,62499914;1,48929600
-21,61999914;0,93073320
-21,61499914;0,93073320
-21,60999914;0,93073320
-21,60499914;1,48929600
-21,59999914;1,48929600
-21,59499914;1,48929600
-21,58999914;0,93073320
-21,58499914;0,55856290
-21,57999914;1,30290300
-21,57499914;1,11712600
-21,56999914;0,93073320
-21,56499914;0,37217020
-21,55999914;1,48929600
-21,55499914;1,67568900
-21,54999914;1,11712600
-21,54499914;1,11712600
-21,53999914;2,23425200
-21,53499914;1,86146600
-21,52999914;2,04785900
-21,52499914;2,23425200
-21,51999914;2,42002900
-21,51499914;2,60642200
-21,50999914;2,97859200
-21,50499914;2,60642200
-21,49999914;3,90994000
-21,49499914;3,35137800
-21,48999914;3,53715500
-21,48499914;2,79281500
-21,47999914;3,53715500
-21,47499914;3,53715500
-21,46999914;3,35137800
-21,46499914;3,90994000
-21,45999914;3,90994000
-21,45499914;3,16498500
-21,44999914;3,90994000
-21,44499914;3,90994000
-21,43999914;3,90994000
-21,43499914;2,97859200
-21,42999914;3,90994000
-21,42499914;2,60642200
-21,41999914;3,35137800
-21,41499914;2,97859200
-21,40999914;2,60642200
-21,40499914;2,97859200
-21,39999914;2,79281500
-21,39499914;3,35137800
-21,38999914;3,35137800
-21,38499914;2,60642200
-21,37999914;2,60642200
-21,37499914;3,53715500
-21,36999914;2,23425200
-21,36499914;4,65428200
-21,35999914;2,04785900
-21,35499914;2,42002900
-21,34999914;2,79281500
-21,34499914;2,97859200
-21,33999914;2,60642200
-21,33499914;2,42002900
-21,32999914;2,97859200
-21,32499914;1,48929600
-21,31999914;1,86146600
-21,31499915;2,23425200
-21,30999915;2,79281500
-21,30499915;1,86146600
-21,29999915;2,79281500
-21,29499915;1,48929600
-21,28999915;1,48929600
-21,28499915;1,11712600
-21,27999915;1,48929600
-21,27499915;1,11712600
-21,26999915;0,18577760
-21,26499915;-0,18577760
-21,25999915;-0,37217020
-21,25499915;-1,30290300
-21,24999915;-0,93073320
-21,24499915;-1,11712600
-21,23999915;-1,67568900
-21,23499915;-2,23425200
-21,22999915;-2,04785900
-21,22499915;-2,04785900
-21,21999915;-2,60642200
-21,21499915;-2,23425200
-21,20999915;-2,04785900
-21,20499915;-1,67568900
-21,19999915;-2,60642200
-21,19499915;-2,23425200
-21,18999915;-1,11712600
-21,18499915;-1,48929600
-21,17999915;-1,30290300
-21,17499915;-2,04785900
-21,16999915;-1,30290300
-21,16499915;-2,04785900
-21,15999915;-1,30290300
-21,15499915;-1,48929600
-21,14999915;-1,67568900
-21,14499915;-2,04785900
-21,13999915;-2,04785900
-21,13499915;-2,04785900
-21,12999915;-2,04785900
-21,12499915;-2,04785900
-21,11999915;-1,86146600
-21,11499915;-2,04785900
-21,10999915;-2,23425200
-21,10499915;-2,23425200
-21,09999915;-1,67568900
-21,09499915;-0,55856290
-21,08999915;-2,23425200
