Zeit;Kanal A
(ms);(mV)

-23,35428481;-0,37217020
-23,34928481;0,18577760
-23,34428481;0,18577760
-23,33928481;-0,18577760
-23,33428481;-0,74434050
-23,32928481;-0,74434050
-23,32428481;-0,93073320
-23,31928481;-0,37217020
-23,31428481;-2,23425200
-23,30928481;-1,30290300
-23,30428481;-2,60642200
-23,29928481;-2,60642200
-23,29428481;-3,35137800
-23,28928481;-3,72354800
-23,28428481;-3,90994000
-23,27928481;-3,16498500
-23,27428481;-3,53715500
-23,26928481;-2,79281500
-23,26428481;-2,23425200
-23,25928481;-0,74434050
-23,25428481;-0,37217020
-23,24928481;0,37217020
-23,24428481;0,37217020
-23,23928481;2,04785900
-23,23428481;2,04785900
-23,22928481;1,11712600
-23,22428481;1,48929600
-23,21928481;0,00000000
-23,21428481;-0,18577760
-23,20928481;-0,93073320
-23,20428481;-1,67568900
-23,19928481;-2,42002900
-23,19428481;-2,42002900
-23,18928481;-3,53715500
-23,18428481;-3,16498500
-23,17928481;-3,16498500
-23,17428481;-3,53715500
-23,16928481;-2,60642200
-23,16428481;-2,23425200
-23,15928481;-1,11712600
-23,15428481;-0,37217020
-23,14928481;-0,37217020
-23,14428481;0,37217020
-23,13928481;0,74434050
-23,13428481;1,86146600
-23,12928481;0,55856290
-23,12428481;0,55856290
-23,11928481;0,55856290
-23,11428481;0,18577760
-23,10928481;-0,18577760
-23,10428481;-0,93073320
-23,09928481;-1,67568900
-23,09428481;-2,42002900
-23,08928481;-3,16498500
-23,08428481;-3,16498500
-23,07928481;-2,97859200
-23,07428481;-2,79281500
-23,06928481;-2,04785900
-23,06428482;-2,04785900
-23,05928482;-0,74434050
-23,05428482;-0,55856290
-23,04928482;0,37217020
-23,04428482;0,37217020
-23,03928482;1,48929600
-23,03428482;0,93073320
-23,02928482;1,48929600
-23,02428482;1,11712600
-23,01928482;1,48929600
-23,01428482;0,18577760
-23,00928482;0,00000000
-23,00428482;-1,11712600
-22,99928482;-1,11712600
-22,99428482;-1,67568900
-22,98928482;-2,04785900
-22,98428482;-1,86146600
-22,97928482;-1,30290300
-22,97428482;-1,30290300
-22,96928482;-2,04785900
-22,96428482;-1,67568900
-22,95928482;0,00000000
-22,95428482;0,18577760
-22,94928482;0,74434050
-22,94428482;1,48929600
-22,93928482;2,42002900
-22,93428482;2,79281500
-22,92928482;2,23425200
-22,92428482;2,42002900
-22,91928482;2,42002900
-22,91428482;1,48929600
-22,90928482;0,93073320
-22,90428482;0,00000000
-22,89928482;-0,55856290
-22,89428482;-0,93073320
-22,88928482;-1,67568900
-22,88428482;-2,97859200
-22,87928482;-3,16498500
-22,87428482;-3,16498500
-22,86928482;-4,65428200
-22,86428482;-5,77140700
-22,85928482;-5,77140700
-22,85428482;-5,95780000
-22,84928482;-6,70275500
-22,84428482;-6,32997000
-22,83928482;-5,77140700
-22,83428482;-4,09571800
-22,82928482;-3,90994000
-22,82428482;-3,35137800
-22,81928482;-1,67568900
-22,81428482;0,55856290
-22,80928482;1,30290300
-22,80428482;1,86146600
-22,79928482;2,42002900
-22,79428482;2,79281500
-22,78928482;2,97859200
-22,78428482;2,60642200
-22,77928482;1,30290300
-22,77428482;1,11712600
-22,76928482;0,74434050
-22,76428482;-0,18577760
-22,75928482;-0,55856290
-22,75428482;0,18577760
-22,74928482;0,55856290
-22,74428482;0,93073320
-22,73928482;2,42002900
-22,73428482;3,72354800
-22,72928482;2,97859200
-22,72428482;5,21284400
-22,71928482;5,58562900
-22,71428482;8,19205200
-22,70928482;8,56422200
-22,70428482;9,30917700
-22,69928482;10,42630000
-22,69428482;10,98487000
-22,68928482;10,79847000
-22,68428482;9,49557100
-22,67928482;9,12278500
-22,67428482;7,63348900
-22,66928483;6,70275500
-22,66428483;5,39923700
-22,65928483;4,46850300
-22,65428483;3,35137800
-22,64928483;2,60642200
-22,64428483;2,04785900
-22,63928483;1,86146600
-22,63428483;2,42002900
-22,62928483;2,97859200
-22,62428483;2,79281500
-22,61928483;2,79281500
-22,61428483;3,90994000
-22,60928483;3,53715500
-22,60428483;2,60642200
-22,59928483;3,53715500
-22,59428483;3,53715500
-22,58928483;2,42002900
-22,58428483;1,48929600
-22,57928483;1,48929600
-22,57428483;1,11712600
-22,56928483;-0,37217020
-22,56428483;-0,18577760
-22,55928483;-0,74434050
-22,55428483;-1,48929600
-22,54928483;-1,11712600
-22,54428483;-1,67568900
-22,53928483;-2,04785900
-22,53428483;-1,48929600
-22,52928483;-1,11712600
-22,52428483;-0,55856290
-22,51928483;0,55856290
-22,51428483;1,48929600
-22,50928483;2,97859200
-22,50428483;2,60642200
-22,49928483;2,97859200
-22,49428483;3,72354800
-22,48928483;3,72354800
-22,48428483;2,79281500
-22,47928483;2,79281500
-22,47428483;2,04785900
-22,46928483;1,48929600
-22,46428483;0,00000000
-22,45928483;-0,55856290
-22,45428483;-0,37217020
-22,44928483;-1,30290300
-22,44428483;-1,86146600
-22,43928483;-2,60642200
-22,43428483;-2,04785900
-22,42928483;-2,23425200
-22,42428483;-2,60642200
-22,41928483;-2,97859200
-22,41428483;-2,60642200
-22,40928483;-3,35137800
-22,40428483;-2,60642200
-22,39928483;-2,04785900
-22,39428483;-1,67568900
-22,38928483;-0,37217020
-22,38428483;-0,18577760
-22,37928483;-0,37217020
-22,37428483;-0,37217020
-22,36928483;-0,18577760
-22,36428483;-0,18577760
-22,35928483;-0,74434050
-22,35428483;-1,67568900
-22,34928483;-2,97859200
-22,34428483;-3,16498500
-22,33928483;-3,90994000
-22,33428483;-4,46850300
-22,32928483;-4,65428200
-22,32428483;-5,77140700
-22,31928483;-5,58562900
-22,31428483;-5,95780000
-22,30928483;-5,02706700
-22,30428483;-4,84067400
-22,29928483;-4,65428200
-22,29428483;-4,84067400
-22,28928483;-3,35137800
-22,28428483;-3,72354800
-22,27928483;-2,97859200
-22,27428484;-2,97859200
-22,26928484;-2,60642200
-22,26428484;-2,23425200
-22,25928484;-3,90994000
-22,25428484;-4,28211100
-22,24928484;-4,84067400
-22,24428484;-5,39923700
-22,23928484;-6,51636300
-22,23428484;-7,26131900
-22,22928484;-6,70275500
-22,22428484;-7,44709600
-22,21928484;-8,19205200
-22,21428484;-8,19205200
-22,20928484;-7,26131900
-22,20428484;-6,70275500
-22,19928484;-6,70275500
-22,19428484;-6,32997000
-22,18928484;-5,39923700
-22,18428484;-4,46850300
-22,17928484;-3,53715500
-22,17428484;-3,53715500
-22,16928484;-3,35137800
-22,16428484;-2,79281500
-22,15928484;-3,53715500
-22,15428484;-4,09571800
-22,14928484;-3,90994000
-22,14428484;-3,90994000
-22,13928484;-4,65428200
-22,13428484;-4,84067400
-22,12928484;-5,02706700
-22,12428484;-4,65428200
-22,11928484;-4,09571800
-22,11428484;-3,53715500
-22,10928484;-2,23425200
-22,10428484;-3,16498500
-22,09928484;-2,23425200
-22,09428484;-1,48929600
-22,08928484;-1,30290300
-22,08428484;0,00000000
-22,07928484;-0,74434050
-22,07428484;-0,74434050
-22,06928484;0,55856290
-22,06428484;0,00000000
-22,05928484;1,11712600
-22,05428484;0,55856290
-22,04928484;0,55856290
-22,04428484;1,11712600
-22,03928484;0,00000000
-22,03428484;1,11712600
-22,02928484;1,67568900
-22,02428484;2,04785900
-22,01928484;2,23425200
-22,01428484;2,79281500
-22,00928484;2,97859200
-22,00428484;3,72354800
-21,99928484;3,90994000
-21,99428484;4,84067400
-21,98928484;4,84067400
-21,98428484;5,58562900
-21,97928484;5,58562900
-21,97428484;6,51636300
-21,96928484;6,70275500
-21,96428484;6,70275500
-21,95928484;6,51636300
-21,95428484;5,77140700
-21,94928484;6,88853300
-21,94428484;6,70275500
-21,93928484;6,51636300
-21,93428484;5,77140700
-21,92928484;6,14419300
-21,92428484;6,32997000
-21,91928484;6,14419300
-21,91428484;6,70275500
-21,90928484;6,14419300
-21,90428484;6,32997000
-21,89928484;6,51636300
-21,89428484;6,32997000
-21,88928484;6,88853300
-21,88428484;7,07492600
-21,87928485;6,32997000
-21,87428485;7,26131900
-21,86928485;6,88853300
-21,86428485;8,37844500
-21,85928485;8,19205200
-21,85428485;7,63348900
-21,84928485;7,07492600
-21,84428485;8,00565900
-21,83928485;6,14419300
-21,83428485;6,70275500
-21,82928485;5,77140700
-21,82428485;6,14419300
-21,81928485;5,21284400
-21,81428485;5,21284400
-21,80928485;3,90994000
-21,80428485;4,46850300
-21,79928485;3,90994000
-21,79428485;3,53715500
-21,78928485;4,28211100
-21,78428485;4,28211100
-21,77928485;4,65428200
-21,77428485;3,90994000
-21,76928485;4,65428200
-21,76428485;4,65428200
-21,75928485;5,95780000
-21,75428485;5,21284400
-21,74928485;5,39923700
-21,74428485;5,58562900
-21,73928485;5,77140700
-21,73428485;5,58562900
-21,72928485;5,39923700
-21,72428485;4,65428200
-21,71928485;4,28211100
-21,71428485;4,46850300
-21,70928485;3,53715500
-21,70428485;3,35137800
-21,69928485;3,35137800
-21,69428485;2,42002900
-21,68928485;2,04785900
-21,68428485;1,67568900
-21,67928485;0,37217020
-21,67428485;0,55856290
-21,66928485;-0,74434050
-21,66428485;-1,67568900
-21,65928485;-2,04785900
-21,65428485;-3,16498500
-21,64928485;-2,97859200
-21,64428485;-3,35137800
-21,63928485;-2,60642200
-21,63428485;-2,42002900
-21,62928485;-1,30290300
-21,62428485;-1,11712600
-21,61928485;0,18577760
-21,61428485;0,18577760
-21,60928485;1,67568900
-21,60428485;2,04785900
-21,59928485;2,04785900
-21,59428485;2,79281500
-21,58928485;1,86146600
-21,58428485;1,67568900
-21,57928485;1,67568900
-21,57428485;1,11712600
-21,56928485;0,74434050
-21,56428485;0,55856290
-21,55928485;0,74434050
-21,55428485;-0,55856290
-21,54928485;0,00000000
-21,54428485;0,18577760
-21,53928485;0,93073320
-21,53428485;1,67568900
-21,52928485;2,04785900
-21,52428485;2,04785900
-21,51928485;3,90994000
-21,51428485;4,28211100
-21,50928485;4,84067400
-21,50428485;5,21284400
-21,49928485;4,65428200
-21,49428485;4,84067400
-21,48928485;4,84067400
-21,48428486;3,72354800
-21,47928486;2,23425200
-21,47428486;0,93073320
-21,46928486;-0,18577760
-21,46428486;-2,42002900
-21,45928486;-3,53715500
-21,45428486;-4,09571800
-21,44928486;-5,02706700
-21,44428486;-5,77140700
-21,43928486;-6,32997000
-21,43428486;-6,51636300
-21,42928486;-6,51636300
-21,42428486;-6,70275500
-21,41928486;-6,51636300
-21,41428486;-6,88853300
-21,40928486;-6,88853300
-21,40428486;-5,77140700
-21,39928486;-6,51636300
-21,39428486;-5,77140700
-21,38928486;-7,26131900
-21,38428486;-7,07492600
-21,37928486;-7,81988100
-21,37428486;-8,56422200
-21,36928486;-8,75061500
-21,36428486;-8,56422200
-21,35928486;-8,00565900
-21,35428486;-8,19205200
-21,34928486;-8,56422200
-21,34428486;-7,07492600
-21,33928486;-6,51636300
-21,33428486;-5,58562900
-21,32928486;-5,95780000
-21,32428486;-4,46850300
-21,31928486;-4,09571800
-21,31428486;-3,53715500
-21,30928486;-3,16498500
-21,30428486;-3,72354800
-21,29928486;-2,97859200
-21,29428486;-3,72354800
-21,28928486;-3,90994000
-21,28428486;-3,90994000
-21,27928486;-4,46850300
-21,27428486;-4,09571800
-21,26928486;-5,02706700
-21,26428486;-6,32997000
-21,25928486;-5,95780000
-21,25428486;-7,07492600
-21,24928486;-7,81988100
-21,24428486;-7,44709600
-21,23928486;-7,63348900
-21,23428486;-7,81988100
-21,22928486;-7,81988100
-21,22428486;-7,63348900
-21,21928486;-6,88853300
-21,21428486;-6,32997000
-21,20928486;-6,32997000
-21,20428486;-5,77140700
-21,19928486;-5,02706700
-21,19428486;-5,39923700
-21,18928486;-4,84067400
-21,18428486;-3,53715500
-21,17928486;-3,16498500
-21,17428486;-2,79281500
-21,16928486;-2,04785900
-21,16428486;-2,42002900
-21,15928486;-1,30290300
-21,15428486;-1,11712600
-21,14928486;-1,30290300
-21,14428486;-2,23425200
-21,13928486;-2,79281500
-21,13428486;-2,23425200
-21,12928486;-2,60642200
-21,12428486;-2,97859200
-21,11928486;-3,90994000
-21,11428486;-3,90994000
-21,10928486;-4,09571800
-21,10428486;-5,02706700
-21,09928486;-3,53715500
-21,09428486;-3,35137800
-21,08928487;-2,97859200
-21,08428487;-2,42002900
-21,07928487;-2,23425200
-21,07428487;-1,86146600
-21,06928487;-1,11712600
-21,06428487;-1,11712600
-21,05928487;-0,37217020
-21,05428487;0,18577760
-21,04928487;0,18577760
-21,04428487;1,30290300
-21,03928487;-0,18577760
-21,03428487;0,00000000
-21,02928487;-0,18577760
-21,02428487;-0,18577760
-21,01928487;-0,93073320
-21,01428487;-0,55856290
-21,00928487;-1,30290300
-21,00428487;-0,74434050
-20,99928487;-0,74434050
-20,99428487;-0,18577760
-20,98928487;-0,55856290
-20,98428487;-0,74434050
-20,97928487;-0,37217020
-20,97428487;0,55856290
-20,96928487;0,37217020
-20,96428487;0,55856290
-20,95928487;1,67568900
-20,95428487;1,11712600
-20,94928487;2,42002900
-20,94428487;2,42002900
-20,93928487;2,97859200
-20,93428487;3,53715500
-20,92928487;4,09571800
-20,92428487;4,28211100
-20,91928487;4,84067400
-20,91428487;4,65428200
-20,90928487;6,70275500
-20,90428487;5,58562900
-20,89928487;5,58562900
-20,89428487;5,77140700
-20,88928487;5,95780000
-20,88428487;5,39923700
-20,87928487;5,02706700
-20,87428487;5,95780000
-20,86928487;5,77140700
-20,86428487;5,77140700
-20,85928487;6,70275500
-20,85428487;6,70275500
-20,84928487;8,00565900
-20,84428487;6,88853300
-20,83928487;7,07492600
-20,83428487;8,19205200
-20,82928487;7,44709600
-20,82428487;8,00565900
-20,81928487;8,93700700
-20,81428487;8,37844500
-20,80928487;9,12278500
-20,80428487;8,37844500
-20,79928487;9,49557100
-20,79428487;9,86774200
-20,78928487;8,93700700
-20,78428487;9,30917700
-20,77928487;9,49557100
-20,77428487;9,86774200
-20,76928487;10,05413000
-20,76428487;10,42630000
-20,75928487;11,17126000
-20,75428487;11,35704000
-20,74928487;11,72982000
-20,74428487;11,72982000
-20,73928487;12,10199000
-20,73428487;12,84695000
-20,72928487;13,03334000
-20,72428487;12,10199000
-20,71928487;12,47478000
-20,71428487;12,28839000
-20,70928487;12,10199000
-20,70428487;11,72982000
-20,69928487;10,23991000
-20,69428487;9,49557100
-20,68928488;9,30917700
-20,68428488;8,37844500
-20,67928488;8,37844500
-20,67428488;7,26131900
-20,66928488;6,88853300
-20,66428488;6,32997000
-20,65928488;6,51636300
-20,65428488;6,70275500
-20,64928488;7,07492600
-20,64428488;7,07492600
-20,63928488;7,44709600
-20,63428488;6,51636300
-20,62928488;6,32997000
-20,62428488;5,77140700
-20,61928488;5,21284400
-20,61428488;5,58562900
-20,60928488;4,46850300
-20,60428488;3,90994000
-20,59928488;3,72354800
-20,59428488;2,42002900
-20,58928488;2,97859200
-20,58428488;2,04785900
-20,57928488;1,30290300
-20,57428488;0,93073320
-20,56928488;1,11712600
-20,56428488;0,18577760
-20,55928488;1,48929600
-20,55428488;1,48929600
-20,54928488;2,04785900
-20,54428488;1,30290300
-20,53928488;0,18577760
-20,53428488;0,55856290
-20,52928488;0,00000000
-20,52428488;0,00000000
-20,51928488;-1,30290300
-20,51428488;-1,48929600
-20,50928488;-1,67568900
-20,50428488;-2,60642200
-20,49928488;-2,60642200
-20,49428488;-3,90994000
-20,48928488;-5,21284400
-20,48428488;-5,77140700
-20,47928488;-7,81988100
-20,47428488;-8,56422200
-20,46928488;-8,00565900
-20,46428488;-9,12278500
-20,45928488;-9,30917700
-20,45428488;-10,61270000
-20,44928488;-9,68134800
-20,44428488;-10,23991000
-20,43928488;-8,93700700
-20,43428488;-8,93700700
-20,42928488;-8,37844500
-20,42428488;-8,19205200
-20,41928488;-5,77140700
-20,41428488;-5,21284400
-20,40928488;-5,39923700
-20,40428488;-4,09571800
-20,39928488;-3,90994000
-20,39428488;-3,90994000
-20,38928488;-2,60642200
-20,38428488;-4,09571800
-20,37928488;-4,28211100
-20,37428488;-3,90994000
-20,36928488;-4,84067400
-20,36428488;-4,84067400
-20,35928488;-4,84067400
-20,35428488;-5,77140700
-20,34928488;-5,58562900
-20,34428488;-5,39923700
-20,33928488;-5,77140700
-20,33428488;-5,39923700
-20,32928488;-4,84067400
-20,32428488;-4,28211100
-20,31928488;-4,46850300
-20,31428488;-2,60642200
-20,30928488;-1,48929600
-20,30428488;-1,86146600
-20,29928488;-1,30290300
-20,29428489;-1,67568900
-20,28928489;-1,67568900
-20,28428489;-1,30290300
-20,27928489;-2,60642200
-20,27428489;-3,16498500
-20,26928489;-3,53715500
-20,26428489;-4,65428200
-20,25928489;-5,95780000
-20,25428489;-8,19205200
-20,24928489;-7,07492600
-20,24428489;-7,81988100
-20,23928489;-8,75061500
-20,23428489;-8,37844500
-20,22928489;-8,37844500
-20,22428489;-8,56422200
-20,21928489;-8,00565900
-20,21428489;-7,63348900
-20,20928489;-7,26131900
-20,20428489;-6,14419300
-20,19928489;-5,95780000
-20,19428489;-5,95780000
