Zeit;Kanal A
(ms);(mV)

-23,13874910;6,70275500
-23,13374910;6,14419300
-23,12874910;4,84067400
-23,12374910;6,51636300
-23,11874910;6,14419300
-23,11374910;6,51636300
-23,10874910;5,58562900
-23,10374910;6,51636300
-23,09874910;5,21284400
-23,09374910;6,14419300
-23,08874910;5,21284400
-23,08374910;5,77140700
-23,07874910;5,77140700
-23,07374910;6,14419300
-23,06874910;6,14419300
-23,06374910;5,58562900
-23,05874910;6,51636300
-23,05374910;5,77140700
-23,04874910;5,58562900
-23,04374910;5,77140700
-23,03874910;5,77140700
-23,03374910;6,14419300
-23,02874910;5,95780000
-23,02374910;5,58562900
-23,01874910;5,77140700
-23,01374910;5,58562900
-23,00874910;5,95780000
-23,00374910;5,58562900
-22,99874910;5,02706700
-22,99374910;5,39923700
-22,98874910;5,77140700
-22,98374910;5,58562900
-22,97874910;6,14419300
-22,97374910;5,21284400
-22,96874910;4,84067400
-22,96374910;5,77140700
-22,95874910;5,21284400
-22,95374910;5,77140700
-22,94874910;5,95780000
-22,94374910;5,77140700
-22,93874910;5,77140700
-22,93374910;5,58562900
-22,92874910;5,58562900
-22,92374910;5,58562900
-22,91874910;5,58562900
-22,91374910;5,77140700
-22,90874910;5,77140700
-22,90374910;5,95780000
-22,89874910;5,95780000
-22,89374911;5,58562900
-22,88874911;5,77140700
-22,88374911;5,77140700
-22,87874911;6,51636300
-22,87374911;6,14419300
-22,86874911;5,77140700
-22,86374911;6,32997000
-22,85874911;6,14419300
-22,85374911;7,07492600
-22,84874911;7,07492600
-22,84374911;7,07492600
-22,83874911;7,07492600
-22,83374911;7,26131900
-22,82874911;6,88853300
-22,82374911;7,26131900
-22,81874911;8,00565900
-22,81374911;8,00565900
-22,80874911;7,07492600
-22,80374911;7,07492600
-22,79874911;7,07492600
-22,79374911;7,63348900
-22,78874911;7,44709600
-22,78374911;7,63348900
-22,77874911;8,00565900
-22,77374911;7,63348900
-22,76874911;7,63348900
-22,76374911;8,00565900
-22,75874911;8,19205200
-22,75374911;8,37844500
-22,74874911;7,63348900
-22,74374911;8,56422200
-22,73874911;8,00565900
-22,73374911;7,26131900
-22,72874911;8,37844500
-22,72374911;7,44709600
-22,71874911;8,37844500
-22,71374911;8,19205200
-22,70874911;8,37844500
-22,70374911;7,63348900
-22,69874911;8,00565900
-22,69374911;7,26131900
-22,68874911;7,63348900
-22,68374911;7,44709600
-22,67874911;8,00565900
-22,67374911;7,44709600
-22,66874911;6,88853300
-22,66374911;6,70275500
-22,65874911;7,44709600
-22,65374911;6,51636300
-22,64874911;5,77140700
-22,64374911;5,95780000
-22,63874911;6,70275500
-22,63374911;5,21284400
-22,62874911;5,58562900
-22,62374911;5,77140700
-22,61874911;5,77140700
-22,61374911;5,77140700
-22,60874911;5,77140700
-22,60374911;5,39923700
-22,59874911;5,77140700
-22,59374911;5,58562900
-22,58874911;4,46850300
-22,58374911;5,21284400
-22,57874911;5,21284400
-22,57374911;5,21284400
-22,56874911;4,65428200
-22,56374911;4,46850300
-22,55874911;4,46850300
-22,55374911;4,09571800
-22,54874911;3,90994000
-22,54374911;4,84067400
-22,53874911;3,90994000
-22,53374911;3,90994000
-22,52874911;4,65428200
-22,52374911;4,46850300
-22,51874911;3,53715500
-22,51374911;4,09571800
-22,50874911;3,90994000
-22,50374911;3,16498500
-22,49874912;3,72354800
-22,49374912;3,35137800
-22,48874912;3,35137800
-22,48374912;2,97859200
-22,47874912;3,16498500
-22,47374912;3,72354800
-22,46874912;2,97859200
-22,46374912;3,72354800
-22,45874912;2,60642200
-22,45374912;3,35137800
-22,44874912;2,79281500
