Zeit;Kanal A
(ms);(mV)

-23,49499909;-4,09571800
-23,48999909;-3,35137800
-23,48499909;-3,16498500
-23,47999909;-3,16498500
-23,47499909;-3,53715500
-23,46999909;-3,53715500
-23,46499909;-3,35137800
-23,45999909;-2,23425200
-23,45499909;-2,23425200
-23,44999909;-2,04785900
-23,44499909;-1,67568900
-23,43999909;-2,60642200
-23,43499909;-2,04785900
-23,42999909;-2,23425200
-23,42499909;-1,67568900
-23,41999909;-1,67568900
-23,41499909;-1,11712600
-23,40999909;-1,48929600
-23,40499909;-1,11712600
-23,39999909;-1,86146600
-23,39499909;-1,67568900
-23,38999909;-1,30290300
-23,38499909;-1,30290300
-23,37999909;-0,74434050
-23,37499909;-1,30290300
-23,36999909;-1,11712600
-23,36499909;-0,37217020
-23,35999909;-0,37217020
-23,35499909;0,00000000
-23,34999909;-0,37217020
-23,34499909;-0,74434050
-23,33999909;-1,11712600
-23,33499909;-0,74434050
-23,32999909;-0,74434050
-23,32499909;0,74434050
-23,31999909;0,18577760
-23,31499909;0,74434050
-23,30999909;-0,55856290
-23,30499909;-0,37217020
-23,29999909;0,55856290
-23,29499910;0,00000000
-23,28999910;0,37217020
-23,28499910;0,18577760
-23,27999910;0,55856290
-23,27499910;1,30290300
-23,26999910;0,55856290
-23,26499910;0,74434050
-23,25999910;1,11712600
-23,25499910;0,93073320
-23,24999910;0,37217020
-23,24499910;0,74434050
-23,23999910;1,48929600
-23,23499910;0,74434050
-23,22999910;1,30290300
-23,22499910;1,67568900
-23,21999910;1,11712600
-23,21499910;1,11712600
-23,20999910;1,30290300
-23,20499910;1,86146600
-23,19999910;1,30290300
-23,19499910;1,48929600
-23,18999910;1,11712600
-23,18499910;2,42002900
-23,17999910;2,42002900
-23,17499910;2,42002900
-23,16999910;2,04785900
-23,16499910;2,42002900
-23,15999910;2,97859200
-23,15499910;2,60642200
-23,14999910;1,86146600
-23,14499910;3,35137800
-23,13999910;1,86146600
-23,13499910;2,79281500
-23,12999910;2,97859200
-23,12499910;2,60642200
-23,11999910;2,79281500
-23,11499910;3,53715500
-23,10999910;2,79281500
-23,10499910;3,35137800
-23,09999910;3,53715500
-23,09499910;3,90994000
-23,08999910;3,35137800
-23,08499910;3,35137800
-23,07999910;3,35137800
-23,07499910;3,35137800
-23,06999910;2,97859200
-23,06499910;3,72354800
-23,05999910;3,16498500
-23,05499910;2,97859200
-23,04999910;3,35137800
-23,04499910;3,90994000
-23,03999910;4,46850300
-23,03499910;3,72354800
-23,02999910;4,46850300
-23,02499910;4,46850300
-23,01999910;4,28211100
-23,01499910;4,28211100
-23,00999910;4,09571800
-23,00499910;4,28211100
-22,99999910;4,28211100
-22,99499910;3,90994000
-22,98999910;4,28211100
-22,98499910;4,84067400
-22,97999910;4,65428200
-22,97499910;4,09571800
-22,96999910;4,09571800
-22,96499910;3,90994000
-22,95999910;4,65428200
-22,95499910;5,21284400
-22,94999910;4,46850300
-22,94499910;4,65428200
-22,93999910;4,28211100
-22,93499910;4,84067400
-22,92999910;4,65428200
-22,92499910;4,46850300
-22,91999910;4,09571800
-22,91499910;4,65428200
-22,90999910;5,02706700
-22,90499910;5,02706700
-22,89999910;5,02706700
-22,89499911;5,02706700
-22,88999911;4,65428200
-22,88499911;4,28211100
-22,87999911;5,21284400
-22,87499911;5,39923700
-22,86999911;4,84067400
-22,86499911;4,46850300
-22,85999911;4,84067400
-22,85499911;5,21284400
-22,84999911;4,65428200
-22,84499911;5,21284400
-22,83999911;5,77140700
-22,83499911;5,58562900
-22,82999911;5,21284400
-22,82499911;4,84067400
-22,81999911;6,14419300
-22,81499911;3,72354800
-22,80999911;5,02706700
-22,80499911;5,21284400
-22,79999911;4,65428200
-22,79499911;5,58562900
-22,78999911;5,02706700
-22,78499911;5,21284400
-22,77999911;4,84067400
-22,77499911;5,02706700
-22,76999911;5,77140700
-22,76499911;5,39923700
-22,75999911;4,84067400
-22,75499911;5,21284400
-22,74999911;6,51636300
-22,74499911;5,02706700
-22,73999911;5,77140700
-22,73499911;5,77140700
-22,72999911;5,58562900
-22,72499911;6,14419300
-22,71999911;5,58562900
-22,71499911;5,21284400
-22,70999911;5,39923700
-22,70499911;5,21284400
-22,69999911;5,39923700
-22,69499911;6,51636300
-22,68999911;5,58562900
-22,68499911;6,51636300
-22,67999911;5,21284400
-22,67499911;6,14419300
-22,66999911;6,14419300
-22,66499911;5,77140700
-22,65999911;5,21284400
-22,65499911;5,95780000
-22,64999911;5,21284400
-22,64499911;6,51636300
-22,63999911;5,77140700
-22,63499911;6,14419300
-22,62999911;6,32997000
-22,62499911;5,02706700
-22,61999911;6,51636300
-22,61499911;6,14419300
-22,60999911;6,51636300
-22,60499911;6,14419300
-22,59999911;6,70275500
-22,59499911;6,51636300
-22,58999911;6,14419300
-22,58499911;6,14419300
-22,57999911;6,88853300
-22,57499911;6,51636300
-22,56999911;6,70275500
-22,56499911;6,14419300
-22,55999911;6,70275500
-22,55499911;6,70275500
-22,54999911;6,32997000
-22,54499911;6,14419300
-22,53999911;6,70275500
-22,53499911;6,51636300
-22,52999911;6,14419300
-22,52499911;6,51636300
-22,51999911;6,51636300
-22,51499911;7,07492600
-22,50999911;6,14419300
-22,50499911;6,51636300
-22,49999912;7,07492600
-22,49499912;6,88853300
-22,48999912;6,32997000
-22,48499912;6,88853300
-22,47999912;5,77140700
-22,47499912;6,51636300
-22,46999912;6,70275500
-22,46499912;5,95780000
-22,45999912;6,70275500
-22,45499912;6,70275500
-22,44999912;7,44709600
-22,44499912;5,95780000
-22,43999912;6,70275500
-22,43499912;7,07492600
-22,42999912;6,70275500
-22,42499912;6,70275500
-22,41999912;6,88853300
-22,41499912;7,07492600
-22,40999912;7,07492600
-22,40499912;6,70275500
-22,39999912;6,51636300
-22,39499912;6,51636300
-22,38999912;6,51636300
-22,38499912;6,32997000
-22,37999912;6,32997000
-22,37499912;6,88853300
-22,36999912;6,32997000
-22,36499912;7,07492600
-22,35999912;7,63348900
-22,35499912;6,70275500
-22,34999912;7,07492600
-22,34499912;6,51636300
-22,33999912;6,51636300
-22,33499912;6,32997000
-22,32999912;6,88853300
-22,32499912;6,70275500
-22,31999912;6,51636300
-22,31499912;7,07492600
-22,30999912;6,32997000
-22,30499912;6,51636300
-22,29999912;6,88853300
-22,29499912;7,07492600
-22,28999912;6,14419300
-22,28499912;6,32997000
-22,27999912;6,51636300
-22,27499912;6,32997000
-22,26999912;6,51636300
-22,26499912;7,81988100
-22,25999912;6,32997000
-22,25499912;6,14419300
-22,24999912;6,51636300
-22,24499912;6,14419300
-22,23999912;6,70275500
-22,23499912;7,07492600
-22,22999912;6,51636300
-22,22499912;5,77140700
-22,21999912;5,95780000
-22,21499912;6,14419300
-22,20999912;5,77140700
-22,20499912;6,14419300
-22,19999912;5,58562900
-22,19499912;5,95780000
-22,18999912;6,14419300
-22,18499912;6,14419300
-22,17999912;5,58562900
-22,17499912;6,14419300
-22,16999912;5,77140700
-22,16499912;5,77140700
-22,15999912;6,70275500
-22,15499912;5,39923700
-22,14999912;5,21284400
-22,14499912;5,77140700
-22,13999912;5,21284400
-22,13499912;5,21284400
-22,12999912;5,95780000
-22,12499912;5,21284400
-22,11999912;5,21284400
-22,11499912;5,39923700
