Zeit;Kanal A
(ms);(mV)

-23,95857051;5,39923700
-23,95357051;5,21284400
-23,94857051;5,21284400
-23,94357051;5,21284400
-23,93857051;5,58562900
-23,93357051;5,21284400
-23,92857051;4,65428200
-23,92357051;5,39923700
-23,91857051;5,21284400
-23,91357051;6,32997000
-23,90857051;4,84067400
-23,90357051;5,21284400
-23,89857051;5,21284400
-23,89357051;5,58562900
-23,88857051;5,39923700
-23,88357051;5,39923700
-23,87857051;5,39923700
-23,87357051;5,02706700
-23,86857051;4,84067400
-23,86357051;5,77140700
-23,85857051;5,21284400
-23,85357051;5,21284400
-23,84857051;5,39923700
-23,84357051;4,28211100
-23,83857051;5,21284400
-23,83357051;5,02706700
-23,82857051;5,02706700
-23,82357051;4,84067400
-23,81857051;4,84067400
-23,81357051;4,46850300
-23,80857051;4,84067400
-23,80357051;4,84067400
-23,79857051;5,95780000
-23,79357051;4,84067400
-23,78857051;5,02706700
-23,78357051;5,02706700
-23,77857051;4,84067400
-23,77357051;5,02706700
-23,76857051;4,84067400
-23,76357051;4,46850300
-23,75857051;5,77140700
-23,75357051;4,46850300
-23,74857051;4,65428200
-23,74357051;4,28211100
-23,73857051;4,84067400
-23,73357051;4,28211100
-23,72857051;4,84067400
-23,72357051;4,28211100
-23,71857051;3,90994000
-23,71357051;4,28211100
-23,70857051;4,09571800
-23,70357051;4,46850300
-23,69857051;3,53715500
-23,69357051;3,90994000
-23,68857051;4,28211100
-23,68357051;3,72354800
-23,67857051;3,72354800
-23,67357051;2,42002900
-23,66857051;3,35137800
-23,66357051;2,60642200
-23,65857051;3,72354800
-23,65357051;3,72354800
-23,64857051;2,97859200
-23,64357051;3,35137800
-23,63857051;2,42002900
-23,63357051;3,72354800
-23,62857052;2,97859200
-23,62357052;2,97859200
-23,61857052;2,97859200
-23,61357052;2,97859200
-23,60857052;3,16498500
-23,60357052;3,35137800
-23,59857052;3,35137800
-23,59357052;2,79281500
-23,58857052;3,35137800
-23,58357052;2,60642200
-23,57857052;2,04785900
-23,57357052;3,35137800
-23,56857052;2,60642200
-23,56357052;2,23425200
-23,55857052;2,60642200
-23,55357052;2,42002900
-23,54857052;2,97859200
-23,54357052;3,16498500
-23,53857052;2,42002900
-23,53357052;2,42002900
-23,52857052;2,42002900
-23,52357052;2,79281500
-23,51857052;2,42002900
-23,51357052;2,04785900
-23,50857052;2,79281500
-23,50357052;1,67568900
-23,49857052;2,97859200
-23,49357052;2,97859200
-23,48857052;2,79281500
-23,48357052;2,42002900
-23,47857052;2,42002900
-23,47357052;1,86146600
-23,46857052;2,23425200
-23,46357052;1,67568900
-23,45857052;2,23425200
-23,45357052;2,23425200
-23,44857052;2,42002900
-23,44357052;1,48929600
-23,43857052;1,86146600
-23,43357052;1,86146600
-23,42857052;1,86146600
-23,42357052;1,86146600
-23,41857052;1,67568900
-23,41357052;1,86146600
-23,40857052;2,23425200
-23,40357052;1,48929600
-23,39857052;1,67568900
-23,39357052;1,86146600
-23,38857052;1,48929600
-23,38357052;1,86146600
-23,37857052;2,42002900
-23,37357052;2,04785900
-23,36857052;0,93073320
-23,36357052;1,67568900
-23,35857052;1,48929600
-23,35357052;2,04785900
-23,34857052;2,42002900
-23,34357052;0,93073320
-23,33857052;2,04785900
-23,33357052;0,93073320
-23,32857052;1,48929600
-23,32357052;2,04785900
-23,31857052;1,86146600
-23,31357052;1,67568900
-23,30857052;1,30290300
-23,30357052;1,67568900
-23,29857052;1,48929600
-23,29357052;1,67568900
-23,28857052;1,67568900
-23,28357052;1,67568900
-23,27857052;1,86146600
-23,27357052;1,86146600
-23,26857052;2,79281500
-23,26357052;2,04785900
-23,25857052;2,04785900
-23,25357052;2,23425200
-23,24857052;2,04785900
-23,24357052;2,42002900
-23,23857052;2,42002900
-23,23357053;1,86146600
-23,22857053;2,97859200
-23,22357053;2,42002900
-23,21857053;2,79281500
-23,21357053;2,97859200
-23,20857053;3,35137800
-23,20357053;3,90994000
-23,19857053;2,60642200
-23,19357053;2,97859200
-23,18857053;3,16498500
-23,18357053;2,79281500
-23,17857053;2,79281500
-23,17357053;2,79281500
-23,16857053;2,97859200
-23,16357053;2,42002900
-23,15857053;3,53715500
-23,15357053;3,53715500
-23,14857053;3,35137800
-23,14357053;3,16498500
-23,13857053;3,16498500
-23,13357053;3,90994000
-23,12857053;3,35137800
-23,12357053;3,90994000
-23,11857053;3,35137800
-23,11357053;3,72354800
-23,10857053;3,35137800
-23,10357053;3,72354800
-23,09857053;3,90994000
-23,09357053;3,72354800
-23,08857053;4,46850300
-23,08357053;4,28211100
-23,07857053;3,72354800
-23,07357053;4,28211100
-23,06857053;4,84067400
-23,06357053;4,46850300
-23,05857053;4,28211100
-23,05357053;4,28211100
-23,04857053;4,65428200
-23,04357053;5,02706700
-23,03857053;4,84067400
-23,03357053;5,39923700
-23,02857053;4,28211100
-23,02357053;5,21284400
-23,01857053;5,21284400
-23,01357053;4,84067400
-23,00857053;5,21284400
-23,00357053;5,58562900
-22,99857053;5,21284400
-22,99357053;5,21284400
-22,98857053;5,77140700
-22,98357053;5,21284400
-22,97857053;5,21284400
-22,97357053;5,21284400
-22,96857053;4,84067400
-22,96357053;4,84067400
-22,95857053;5,21284400
-22,95357053;4,65428200
-22,94857053;5,58562900
-22,94357053;5,95780000
-22,93857053;5,77140700
-22,93357053;5,21284400
-22,92857053;5,58562900
-22,92357053;5,21284400
-22,91857053;5,21284400
-22,91357053;4,84067400
-22,90857053;5,39923700
-22,90357053;6,70275500
-22,89857053;5,58562900
-22,89357053;4,65428200
-22,88857053;5,58562900
-22,88357053;5,39923700
-22,87857053;5,77140700
-22,87357053;5,58562900
-22,86857053;5,21284400
-22,86357053;5,58562900
-22,85857053;5,77140700
-22,85357053;5,02706700
-22,84857053;5,02706700
-22,84357053;5,58562900
-22,83857054;5,58562900
-22,83357054;5,21284400
-22,82857054;5,58562900
-22,82357054;5,21284400
-22,81857054;5,58562900
-22,81357054;5,21284400
-22,80857054;4,84067400
-22,80357054;5,21284400
-22,79857054;5,77140700
-22,79357054;5,02706700
-22,78857054;5,21284400
-22,78357054;5,95780000
-22,77857054;5,58562900
-22,77357054;6,14419300
-22,76857054;5,77140700
-22,76357054;6,51636300
-22,75857054;5,21284400
-22,75357054;6,14419300
-22,74857054;6,32997000
-22,74357054;5,58562900
-22,73857054;5,21284400
-22,73357054;6,14419300
-22,72857054;3,90994000
-22,72357054;5,58562900
-22,71857054;5,21284400
-22,71357054;5,39923700
-22,70857054;4,65428200
-22,70357054;5,58562900
