Zeit;Kanal A
(ms);(mV)

-11,23749940;2,23425200
-11,23249940;0,93073320
-11,22749940;0,93073320
-11,22249940;2,79281500
-11,21749940;2,04785900
-11,21249940;1,48929600
-11,20749940;0,93073320
-11,20249940;1,11712600
-11,19749940;1,30290300
-11,19249940;0,93073320
-11,18749940;1,48929600
-11,18249940;0,93073320
-11,17749940;1,30290300
-11,17249940;1,30290300
-11,16749940;0,55856290
-11,16249940;1,48929600
-11,15749940;1,11712600
-11,15249940;1,30290300
-11,14749940;1,48929600
-11,14249940;0,93073320
-11,13749940;1,48929600
-11,13249940;0,55856290
-11,12749940;1,30290300
-11,12249940;1,30290300
-11,11749940;1,11712600
-11,11249940;-0,18577760
-11,10749940;0,55856290
-11,10249940;2,04785900
-11,09749940;1,11712600
-11,09249940;1,11712600
-11,08749940;1,30290300
-11,08249940;1,86146600
-11,07749940;1,67568900
-11,07249940;2,42002900
-11,06749940;0,93073320
-11,06249940;1,30290300
-11,05749940;1,48929600
-11,05249940;2,04785900
-11,04749940;1,48929600
-11,04249940;1,86146600
-11,03749940;2,04785900
-11,03249940;2,04785900
-11,02749940;1,86146600
-11,02249940;2,04785900
-11,01749941;2,04785900
-11,01249941;1,11712600
-11,00749941;1,30290300
-11,00249941;1,48929600
-10,99749941;1,86146600
-10,99249941;1,86146600
-10,98749941;0,55856290
-10,98249941;2,04785900
-10,97749941;1,48929600
-10,97249941;1,11712600
-10,96749941;1,48929600
-10,96249941;1,30290300
-10,95749941;1,67568900
-10,95249941;1,30290300
-10,94749941;0,74434050
-10,94249941;1,48929600
-10,93749941;0,93073320
-10,93249941;0,93073320
-10,92749941;1,11712600
-10,92249941;1,30290300
-10,91749941;0,93073320
-10,91249941;0,55856290
-10,90749941;0,18577760
-10,90249941;0,93073320
-10,89749941;1,86146600
-10,89249941;0,37217020
-10,88749941;0,18577760
-10,88249941;0,93073320
-10,87749941;0,18577760
-10,87249941;0,74434050
-10,86749941;0,37217020
-10,86249941;0,37217020
-10,85749941;0,74434050
-10,85249941;0,74434050
-10,84749941;0,18577760
-10,84249941;1,48929600
-10,83749941;0,55856290
-10,83249941;0,55856290
-10,82749941;-0,37217020
-10,82249941;0,93073320
-10,81749941;1,30290300
-10,81249941;0,55856290
-10,80749941;0,74434050
-10,80249941;0,37217020
-10,79749941;1,48929600
-10,79249941;0,55856290
-10,78749941;0,93073320
-10,78249941;0,93073320
-10,77749941;0,74434050
-10,77249941;0,55856290
-10,76749941;0,55856290
-10,76249941;0,18577760
-10,75749941;0,74434050
-10,75249941;0,93073320
-10,74749941;0,55856290
-10,74249941;0,74434050
-10,73749941;0,37217020
-10,73249941;0,74434050
-10,72749941;1,11712600
-10,72249941;0,55856290
-10,71749941;1,11712600
-10,71249941;0,93073320
-10,70749941;0,93073320
-10,70249941;0,55856290
-10,69749941;0,37217020
-10,69249941;0,18577760
-10,68749941;-0,37217020
-10,68249941;-0,74434050
-10,67749941;-0,74434050
-10,67249941;0,00000000
-10,66749941;-0,37217020
-10,66249941;0,00000000
-10,65749941;-1,30290300
-10,65249941;-0,55856290
-10,64749941;-0,37217020
-10,64249941;-1,11712600
-10,63749941;-0,74434050
-10,63249941;-0,74434050
-10,62749941;-0,74434050
-10,62249942;-1,30290300
-10,61749942;-0,74434050
-10,61249942;-0,37217020
-10,60749942;-0,74434050
-10,60249942;-0,93073320
-10,59749942;-0,55856290
-10,59249942;0,55856290
-10,58749942;0,00000000
-10,58249942;-0,55856290
-10,57749942;0,18577760
-10,57249942;0,00000000
-10,56749942;-0,55856290
-10,56249942;-0,37217020
-10,55749942;0,00000000
-10,55249942;0,18577760
-10,54749942;0,00000000
-10,54249942;-0,18577760
-10,53749942;0,18577760
-10,53249942;0,74434050
-10,52749942;0,55856290
-10,52249942;0,37217020
-10,51749942;0,55856290
-10,51249942;0,37217020
-10,50749942;0,74434050
-10,50249942;0,37217020
-10,49749942;0,93073320
-10,49249942;0,18577760
-10,48749942;0,55856290
-10,48249942;0,00000000
-10,47749942;0,55856290
-10,47249942;0,74434050
-10,46749942;0,55856290
-10,46249942;0,55856290
-10,45749942;0,18577760
-10,45249942;0,55856290
-10,44749942;0,00000000
-10,44249942;-0,37217020
-10,43749942;-1,67568900
-10,43249942;-0,18577760
-10,42749942;-0,18577760
-10,42249942;-0,37217020
-10,41749942;-0,74434050
-10,41249942;-0,18577760
-10,40749942;0,00000000
-10,40249942;-0,74434050
-10,39749942;-0,93073320
-10,39249942;-0,74434050
-10,38749942;-0,18577760
-10,38249942;-0,74434050
-10,37749942;-1,11712600
-10,37249942;-0,74434050
-10,36749942;-0,74434050
-10,36249942;-1,11712600
-10,35749942;-0,93073320
-10,35249942;-0,74434050
-10,34749942;-0,18577760
-10,34249942;-0,74434050
-10,33749942;-0,93073320
-10,33249942;-0,37217020
-10,32749942;-1,11712600
-10,32249942;-0,74434050
-10,31749942;-0,37217020
-10,31249942;0,18577760
-10,30749942;0,00000000
-10,30249942;-0,37217020
-10,29749942;-0,18577760
-10,29249942;-0,37217020
-10,28749942;0,00000000
-10,28249942;-0,37217020
-10,27749942;-0,74434050
-10,27249942;-0,18577760
-10,26749942;0,18577760
-10,26249942;0,00000000
-10,25749942;0,00000000
-10,25249942;-0,18577760
-10,24749942;-0,37217020
-10,24249942;-0,93073320
-10,23749942;0,00000000
-10,23249942;0,18577760
-10,22749943;0,00000000
-10,22249943;0,18577760
-10,21749943;0,37217020
-10,21249943;0,37217020
-10,20749943;0,55856290
-10,20249943;0,00000000
-10,19749943;-0,18577760
-10,19249943;0,18577760
-10,18749943;0,37217020
-10,18249943;-0,37217020
-10,17749943;0,18577760
-10,17249943;0,93073320
-10,16749943;0,18577760
-10,16249943;0,18577760
-10,15749943;0,93073320
-10,15249943;0,37217020
-10,14749943;0,55856290
-10,14249943;0,18577760
-10,13749943;0,93073320
-10,13249943;0,18577760
-10,12749943;0,93073320
-10,12249943;0,37217020
-10,11749943;0,93073320
-10,11249943;0,93073320
-10,10749943;1,48929600
-10,10249943;0,55856290
-10,09749943;0,18577760
-10,09249943;1,11712600
-10,08749943;1,11712600
-10,08249943;0,93073320
-10,07749943;0,00000000
-10,07249943;0,74434050
-10,06749943;0,37217020
-10,06249943;0,55856290
-10,05749943;0,18577760
-10,05249943;0,18577760
-10,04749943;0,00000000
-10,04249943;0,18577760
-10,03749943;0,93073320
-10,03249943;-0,18577760
-10,02749943;0,18577760
-10,02249943;0,00000000
-10,01749943;-0,55856290
-10,01249943;-0,74434050
-10,00749943;0,00000000
-10,00249943;-0,74434050
-9,99749943;-1,30290300
-9,99249943;-0,37217020
-9,98749943;-0,18577760
-9,98249943;-0,74434050
-9,97749943;-0,74434050
-9,97249943;-1,67568900
-9,96749943;-0,55856290
-9,96249943;-1,11712600
-9,95749943;-1,11712600
-9,95249943;-1,11712600
-9,94749943;-0,55856290
-9,94249943;-1,11712600
-9,93749943;-1,30290300
-9,93249943;-1,48929600
-9,92749943;-1,11712600
-9,92249943;-1,30290300
-9,91749943;-1,67568900
-9,91249943;-1,86146600
-9,90749943;-1,67568900
-9,90249943;-1,86146600
-9,89749943;-2,04785900
-9,89249943;-2,42002900
-9,88749943;-1,86146600
-9,88249943;-2,23425200
-9,87749943;-2,04785900
-9,87249943;-2,23425200
-9,86749943;-2,04785900
-9,86249943;-2,97859200
-9,85749943;-2,97859200
-9,85249943;-2,60642200
-9,84749943;-2,04785900
-9,84249943;-2,97859200
-9,83749943;-2,79281500
-9,83249944;-2,23425200
-9,82749944;-2,23425200
-9,82249944;-2,60642200
-9,81749944;-2,97859200
-9,81249944;-2,60642200
-9,80749944;-2,23425200
-9,80249944;-2,60642200
-9,79749944;-2,60642200
-9,79249944;-2,60642200
-9,78749944;-2,60642200
-9,78249944;-2,23425200
-9,77749944;-2,97859200
-9,77249944;-3,72354800
-9,76749944;-2,79281500
-9,76249944;-3,35137800
-9,75749944;-3,72354800
-9,75249944;-3,53715500
-9,74749944;-3,90994000
-9,74249944;-2,97859200
